question,answer,verdict_code,verdict_raw,reasoning,raw_output
What attack techniques are used by software 'S0033: NetTraveler'?,"The attack techniques used by software 'S0033: NetTraveler' are: 'T1010: Application Window Discovery', 'T1056.001: Keylogging'",0,no,"The answer provides two specific attack techniques used by NetTraveler, which are factual and relevant to the question. However, it does not provide a comprehensive list of all attack techniques used by the software.","{
  ""reasoning"": ""The answer provides two specific attack techniques used by NetTraveler, which are factual and relevant to the question. However, it does not provide a comprehensive list of all attack techniques used by the software."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1555.001: Credentials from Password Stores: Keychain'? Name them all,1 tactic is used in attack technique 'T1555.001: Credentials from Password Stores: Keychain'. It is: Credential Access,0,no,"{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no""","{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no"""
What software procedures use attack technique 'T1102.003: One-Way Communication'?,"The software procedures that use attack technique 'T1102.003: One-Way Communication' are: 'S0037: HAMMERTOSS', 'S0052: OnionDuke', 'S0455: Metamorfo', 'S0568: EVILNUM'",0,no,"The answer provides a list of software procedures that allegedly use the attack technique 'T1102.003: One-Way Communication', but without providing any further context, explanation, or evidence to support the claim.","{
  ""reasoning"": ""The answer provides a list of software procedures that allegedly use the attack technique 'T1102.003: One-Way Communication', but without providing any further context, explanation, or evidence to support the claim."",
  ""verdict"": ""no""
}"
What software procedures use attack technique 'T1546.012: Image File Execution Options Injection'?,"The software procedures that use attack technique 'T1546.012: Image File Execution Options Injection' are: 'S0461: SDBbot', 'S0559: SUNBURST'",0,no,"{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique, but it does not provide a clear explanation of what 'T1546.012: Image File Execution Options Injection...","{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique, but it does not provide a clear explanation of what 'T1546.012: Image File Execution Options Injection' is or how it is used in those procedures."",
  ""verdict"": ""no"""
What software are used by attack group 'G0077: Leafminer'?,"The software used by attack group 'G0077: Leafminer' are: 'S0002: Mimikatz', 'S0029: PsExec', 'S0349: LaZagne', 'S0413: MailSniper'",0,no,"The answer provides a list of software used by the attack group 'G0077: Leafminer', but it does not provide any additional context or explanation about the software or the attack group.","{
  ""reasoning"": ""The answer provides a list of software used by the attack group 'G0077: Leafminer', but it does not provide any additional context or explanation about the software or the attack group."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1098.003: Account Manipulation: Additional Cloud Roles'?,The parent technique of attack technique 'T1098.003: Account Manipulation: Additional Cloud Roles' is 'T1098: Account Manipulation',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1098: Account Manipulation', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1098: Account Manipulation', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What attack techniques are used by attack group 'G0068: PLATINUM'?,"The attack techniques used by attack group 'G0068: PLATINUM' are: 'T1003.001: LSASS Memory', 'T1036: Masquerading', 'T1055: Process Injection', 'T1056.001: Keylogging', 'T1056.004: Credential API Hooking', 'T1068: Exploitation for Privilege Escalation', 'T1095: Non-Application Layer Protocol', 'T1105: Ingress Tool Transfer', 'T1189: Drive-by Compromise', 'T1204.002: Malicious File', 'T1566.001: Spearphishing Attachment'",2,yes,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by the attack group 'G0068: PLATINUM', but it does not provide any additional context or explanation about the group or its motiv...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by the attack group 'G0068: PLATINUM', but it does not provide any additional context or explanation about the group or its motivations."",
  ""verdict"": ""yes"""
How many mitigation strategies can be used against attack technique 'T1562.006: Impair Defenses: Indicator Blocking'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1562.006: Impair Defenses: Indicator Blocking': M1022: Restrict File and Directory Permissions, M1054: Software Configuration, M1018: User Account Management",0,no,"The answer provides three specific mitigation strategies, but it does not explicitly state that these are the only or exhaustive strategies against the attack technique 'T1562.006: Impair Defenses: Indicator Blocking'.","{
  ""reasoning"": ""The answer provides three specific mitigation strategies, but it does not explicitly state that these are the only or exhaustive strategies against the attack technique 'T1562.006: Impair Defenses: Indicator Blocking'."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL'? Name them all.,"The following 4 data components can be used to detect attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL': File Creation, OS API Execution, Windows Registry Key Creation, Windows Registry Key Modification",0,no,"{
  ""reasoning"": ""The answer provides four specific data components that can be used to detect the attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL', which is accurate....","{
  ""reasoning"": ""The answer provides four specific data components that can be used to detect the attack technique 'T1556.008: Modify Authentication Process: Network Provider DLL', which is accurate. However, it does not provide a comprehensive list, as the question asks to name all data components, implying a complete enumeration."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0334: DarkComet'?,"The attack techniques used by software 'S0334: DarkComet' are: 'T1021.001: Remote Desktop Protocol', 'T1027.002: Software Packing', 'T1033: System Owner/User Discovery', 'T1036.005: Match Legitimate Name or Location', 'T1056.001: Keylogging', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1059: Command and Scripting Interpreter', 'T1071.001: Web Protocols', 'T1082: System Information Discovery', 'T1105: Ingress Tool Transfer', 'T1112: Modify Registry', 'T1115: Clipboard Data', 'T1123: Audio Capture', 'T1125: Video Capture', 'T1547.001: Registry Run Keys / Startup Folder', 'T1562.001: Disable or Modify Tools', 'T1562.004: Disable or Modify System Firewall'",0,no,"The answer provides a list of attack techniques used by software 'S0334: DarkComet', but it does not provide any explanation or context about the techniques or the software itself.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0334: DarkComet', but it does not provide any explanation or context about the techniques or the software itself."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1003.003: OS Credential Dumping: NTDS'?,The parent technique of attack technique 'T1003.003: OS Credential Dumping: NTDS' is 'T1003: OS Credential Dumping',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1003: OS Credential Dumping', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1003: OS Credential Dumping', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What groups used attack technique 'T1059: Command and Scripting Interpreter'?,"The groups that used attack technique 'T1059: Command and Scripting Interpreter' are: 'G0004: Ke3chang', 'G0035: Dragonfly', 'G0037: FIN6', 'G0038: Stealth Falcon', 'G0046: FIN7', 'G0049: OilRig', 'G0050: APT32', 'G0053: FIN5', 'G0067: APT37', 'G0073: APT19', 'G0087: APT39', 'G0107: Whitefly', 'G0117: Fox Kitten', 'G0124: Windigo'",2,yes,"{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1059: Command and Scripting Interpreter', but it does not provide any additional context or explanation about th...","{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1059: Command and Scripting Interpreter', but it does not provide any additional context or explanation about the technique or the groups."",
  ""verdict"": ""yes"""
Which tactics are used in attack technique 'T1212: Exploitation for Credential Access'? Name them all,1 tactic is used in attack technique 'T1212: Exploitation for Credential Access'. It is: Credential Access,0,no,"The answer is incomplete as it only mentions one tactic, whereas the question asks for all tactics used in the attack technique 'T1212: Exploitation for Credential Access'.","{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, whereas the question asks for all tactics used in the attack technique 'T1212: Exploitation for Credential Access'."",
  ""verdict"": ""no""
}"
What groups used attack technique 'T1087: Account Discovery'?,The groups that used attack technique 'T1087: Account Discovery' are: 'G1016: FIN13',0,no,"{
  ""reasoning"": ""The answer provides a specific group name, but it does not provide a clear explanation of how it relates to the attack technique 'T1087: Account Discovery'. Additionally, it does not...","{
  ""reasoning"": ""The answer provides a specific group name, but it does not provide a clear explanation of how it relates to the attack technique 'T1087: Account Discovery'. Additionally, it does not provide any additional information about the group or its activities."",
  ""verdict"": ""no"""
What software are used by attack group 'G0089: The White Company'?,"The software used by attack group 'G0089: The White Company' are: 'S0198: NETWIRE', 'S0379: Revenge RAT'",0,no,"The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G0089: The White Company', its activities, or the relevance of the mentioned software.","{
  ""reasoning"": ""The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G0089: The White Company', its activities, or the relevance of the mentioned software."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1036.006: Masquerading: Space after Filename'?,The parent technique of attack technique 'T1036.006: Masquerading: Space after Filename' is 'T1036: Masquerading',0,no,The answer correctly identifies the parent technique as 'T1036: Masquerading' but lacks additional context or explanation.,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1036: Masquerading' but lacks additional context or explanation."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0648: JSS Loader'?,"The attack techniques used by software 'S0648: JSS Loader' are: 'T1053.005: Scheduled Task', 'T1059.001: PowerShell', 'T1059.005: Visual Basic', 'T1059.007: JavaScript', 'T1105: Ingress Tool Transfer', 'T1204.002: Malicious File', 'T1566.001: Spearphishing Attachment'",0,no,"The answer provides a list of attack techniques used by the software 'S0648: JSS Loader', but it does not provide any explanation or context about the techniques or the software itself.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by the software 'S0648: JSS Loader', but it does not provide any explanation or context about the techniques or the software itself."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0095: ftp'?,"The attack techniques used by software 'S0095: ftp' are: 'T1048.003: Exfiltration Over Unencrypted Non-C2 Protocol', 'T1105: Ingress Tool Transfer', 'T1570: Lateral Tool Transfer'",2,yes,"{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0095: ftp', which are supported by the MITRE ATT&CK framework. The techniques are relevant to the question and a...","{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0095: ftp', which are supported by the MITRE ATT&CK framework. The techniques are relevant to the question and accurately identify the attack methods."",
  ""verdict"": ""yes"""
What is the parent technique of attack technique 'T1505.001: Server Software Component: SQL Stored Procedures'?,The parent technique of attack technique 'T1505.001: Server Software Component: SQL Stored Procedures' is 'T1505: Server Software Component',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique, but it would be more accurate to provide a direct link to the MITRE ATT&CK framework or a brief description of the parent techni...","{
  ""reasoning"": ""The answer correctly identifies the parent technique, but it would be more accurate to provide a direct link to the MITRE ATT&CK framework or a brief description of the parent technique."",
  ""verdict"": ""yes"""
What software procedures use attack technique 'T1055.011: Extra Window Memory Injection'?,"The software procedures that use attack technique 'T1055.011: Extra Window Memory Injection' are: 'S0091: Epic', 'S0177: Power Loader'",0,no,"The answer provides specific software procedures that use the attack technique 'T1055.011: Extra Window Memory Injection', but it lacks any additional information or context about the attack technique or the software procedures themselves.","{
  ""reasoning"": ""The answer provides specific software procedures that use the attack technique 'T1055.011: Extra Window Memory Injection', but it lacks any additional information or context about the attack technique or the software procedures themselves."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0015: Ixeshe'?,"The attack techniques used by software 'S0015: Ixeshe' are: 'T1005: Data from Local System', 'T1007: System Service Discovery', 'T1016: System Network Configuration Discovery', 'T1033: System Owner/User Discovery', 'T1036.005: Match Legitimate Name or Location', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1070.004: File Deletion', 'T1071.001: Web Protocols', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1105: Ingress Tool Transfer', 'T1132.001: Standard Encoding', 'T1547.001: Registry Run Keys / Startup Folder', 'T1564.001: Hidden Files and Directories'",0,no,"The answer provides a list of attack techniques used by software 'S0015: Ixeshe', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0015: Ixeshe', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1552.007: Unsecured Credentials: Container API'? Name them all.,"The following 4 mitigation strategies mitigate attack technique 'T1552.007: Unsecured Credentials: Container API': M1035: Limit Access to Resource Over Network, M1030: Network Segmentation, M1026: Privileged Account Management, M1018: User Account Management",0,no,"{
  ""reasoning"": ""The answer provides four mitigation strategies, but it does not provide a clear explanation of how each strategy mitigates the attack technique. Additionally, it does not provide any...","{
  ""reasoning"": ""The answer provides four mitigation strategies, but it does not provide a clear explanation of how each strategy mitigates the attack technique. Additionally, it does not provide any supporting evidence or references to back up the claims."",
  ""verdict"": ""no"""
Which tactics are used in attack technique 'T1056.001: Input Capture: Keylogging'? Name them all,"2 tactics are used in attack technique 'T1056.001: Input Capture: Keylogging'. They are: Collection, Credential Access",0,no,"The answer correctly identifies the attack technique 'T1056.001: Input Capture: Keylogging' but only mentions 2 tactics, whereas there might be more. Additionally, it does not provide a clear explanation of the tactics.","{
  ""reasoning"": ""The answer correctly identifies the attack technique 'T1056.001: Input Capture: Keylogging' but only mentions 2 tactics, whereas there might be more. Additionally, it does not provide a clear explanation of the tactics."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1001.003: Data Obfuscation: Protocol Impersonation'? Name them all,1 tactic is used in attack technique 'T1001.003: Data Obfuscation: Protocol Impersonation'. It is: Command and Control,0,no,"{
  ""reasoning"": ""The answer only mentions one tactic, Command and Control, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no""","{
  ""reasoning"": ""The answer only mentions one tactic, Command and Control, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no"""
What is the parent technique of attack technique 'T1600.001: Weaken Encryption: Reduce Key Space'?,The parent technique of attack technique 'T1600.001: Weaken Encryption: Reduce Key Space' is 'T1600: Weaken Encryption',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1600: Weaken Encryption', but it does not provide a clear explanation or justification for the correctness of the answer."",
...","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1600: Weaken Encryption', but it does not provide a clear explanation or justification for the correctness of the answer."",
  ""verdict"": ""yes"""
What attack techniques are used by software 'S0217: SHUTTERSPEED'?,"The attack techniques used by software 'S0217: SHUTTERSPEED' are: 'T1082: System Information Discovery', 'T1105: Ingress Tool Transfer', 'T1113: Screen Capture'",2,yes,"{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0217: SHUTTERSPEED', which matches the question's request. However, it does not provide any additional context o...","{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0217: SHUTTERSPEED', which matches the question's request. However, it does not provide any additional context or explanation about the software or its capabilities."",
  ""verdict"": ""yes"""
How many data components can be used to detect attack technique 'T1574.007: Hijack Execution Flow: Path Interception by PATH Environment Variable'? Name them all.,"The following 3 data components can be used to detect attack technique 'T1574.007: Hijack Execution Flow: Path Interception by PATH Environment Variable': File Creation, Process Creation, Windows Registry Key Modification",0,no,"{
  ""reasoning"": ""The answer provides three specific data components that can be used to detect the attack technique, but it does not provide a comprehensive list, as the question asks to name all dat...","{
  ""reasoning"": ""The answer provides three specific data components that can be used to detect the attack technique, but it does not provide a comprehensive list, as the question asks to name all data components."",
  ""verdict"": ""no"""
Which tactics are used in attack technique 'T1606: Forge Web Credentials'? Name them all,1 tactic is used in attack technique 'T1606: Forge Web Credentials'. It is: Credential Access,0,no,"The answer is incomplete as it only mentions one tactic, whereas the question asks for all tactics used in the attack technique 'T1606: Forge Web Credentials'.","{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, whereas the question asks for all tactics used in the attack technique 'T1606: Forge Web Credentials'."",
  ""verdict"": ""no""
}"
What groups used attack technique 'T1111: Multi-Factor Authentication Interception'?,"The groups that used attack technique 'T1111: Multi-Factor Authentication Interception' are: 'G0094: Kimsuky', 'G0114: Chimera', 'G1004: LAPSUS$'",1,uncertain,"The answer provides specific group names that allegedly used the attack technique 'T1111: Multi-Factor Authentication Interception', but without providing any evidence or references to support these claims.","{
  ""reasoning"": ""The answer provides specific group names that allegedly used the attack technique 'T1111: Multi-Factor Authentication Interception', but without providing any evidence or references to support these claims."",
  ""verdict"": ""uncertain""
}"
What is the parent technique of attack technique 'T1548.006: Abuse Elevation Control Mechanism: TCC Manipulation'?,The parent technique of attack technique 'T1548.006: Abuse Elevation Control Mechanism: TCC Manipulation' is 'T1548: Abuse Elevation Control Mechanism',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1548: Abuse Elevation Control Mechanism', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes...","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1548: Abuse Elevation Control Mechanism', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What campaigns used attack technique 'T1485: Data Destruction'?,The campaigns that used attack technique 'T1485: Data Destruction' were: 'C0034: 2022 Ukraine Electric Power Attack',0,no,"The answer provides a specific example of a campaign that used the attack technique 'T1485: Data Destruction', but it does not provide a comprehensive list of all campaigns that used this technique.","{
  ""reasoning"": ""The answer provides a specific example of a campaign that used the attack technique 'T1485: Data Destruction', but it does not provide a comprehensive list of all campaigns that used this technique."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1553.003: Subvert Trust Controls: SIP and Trust Provider Hijacking'? Name them all.,"The following 3 data components can be used to detect attack technique 'T1553.003: Subvert Trust Controls: SIP and Trust Provider Hijacking': File Modification, Module Load, Windows Registry Key Modification",0,no,"{
  ""reasoning"": ""The answer provides three specific data components that can be used to detect the attack technique, but it does not provide a comprehensive list, as the question asks to name all dat...","{
  ""reasoning"": ""The answer provides three specific data components that can be used to detect the attack technique, but it does not provide a comprehensive list, as the question asks to name all data components."",
  ""verdict"": ""no"""
Which tactics are used in attack technique 'T1574: Hijack Execution Flow'? Name them all,"3 tactics are used in attack technique 'T1574: Hijack Execution Flow'. They are: Defense Evasion, Persistence, Privilege Escalation",0,no,"{
  ""reasoning"": ""The answer correctly identifies three tactics used in attack technique 'T1574: Hijack Execution Flow', but it does not provide the actual tactics. The answer is incomplete."",
  ""verd...","{
  ""reasoning"": ""The answer correctly identifies three tactics used in attack technique 'T1574: Hijack Execution Flow', but it does not provide the actual tactics. The answer is incomplete."",
  ""verdict"": ""no"""
Which tactics are used in attack technique 'T1584.007: Compromise Infrastructure: Serverless'? Name them all,1 tactic is used in attack technique 'T1584.007: Compromise Infrastructure: Serverless'. It is: Resource Development,0,no,"The answer only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1584.007: Compromise Infrastructure: Serverless'.","{
  ""reasoning"": ""The answer only mentions one tactic, but the question asks for all tactics used in the attack technique 'T1584.007: Compromise Infrastructure: Serverless'."",
  ""verdict"": ""no""
}"
What groups used attack technique 'T1587: Develop Capabilities'?,The groups that used attack technique 'T1587: Develop Capabilities' are: 'G0094: Kimsuky',0,no,"The answer provides a specific group that used the attack technique 'T1587: Develop Capabilities', but it does not provide a comprehensive list of all groups that used this technique.","{
  ""reasoning"": ""The answer provides a specific group that used the attack technique 'T1587: Develop Capabilities', but it does not provide a comprehensive list of all groups that used this technique."",
  ""verdict"": ""no""
}"
What groups used attack technique 'T1560: Archive Collected Data'?,"The groups that used attack technique 'T1560: Archive Collected Data' are: 'G0001: Axiom', 'G0004: Ke3chang', 'G0007: APT28', 'G0032: Lazarus Group', 'G0035: Dragonfly', 'G0037: FIN6', 'G0040: Patchwork', 'G0045: menuPass', 'G0050: APT32', 'G0065: Leviathan', 'G1014: LuminousMoth'",2,yes,"{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1560: Archive Collected Data', but it does not provide any additional context or explanation."",
  ""verdict"": ""ye...","{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1560: Archive Collected Data', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What attack techniques are used by software 'S0336: NanoCore'?,"The attack techniques used by software 'S0336: NanoCore' are: 'T1016: System Network Configuration Discovery', 'T1027: Obfuscated Files or Information', 'T1056.001: Keylogging', 'T1059.003: Windows Command Shell', 'T1059.005: Visual Basic', 'T1105: Ingress Tool Transfer', 'T1112: Modify Registry', 'T1123: Audio Capture', 'T1125: Video Capture', 'T1547.001: Registry Run Keys / Startup Folder', 'T1562.001: Disable or Modify Tools', 'T1562.004: Disable or Modify System Firewall', 'T1573.001: Symmetric Cryptography'",2,yes,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0336: NanoCore', but it does not provide any additional context or explanation about the software or its capabiliti...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0336: NanoCore', but it does not provide any additional context or explanation about the software or its capabilities."",
  ""verdict"": ""yes"""
What is the parent technique of attack technique 'T1553.002: Subvert Trust Controls: Code Signing'?,The parent technique of attack technique 'T1553.002: Subvert Trust Controls: Code Signing' is 'T1553: Subvert Trust Controls',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1553: Subvert Trust Controls', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1553: Subvert Trust Controls', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What are the sub-techniques of attack technique 'T1560: Archive Collected Data'?,"The sub-techniques of attack technique 'T1560: Archive Collected Data' are: 'T1560.001: Archive Collected Data: Archive via Utility', 'T1560.002: Archive Collected Data: Archive via Library', 'T1560.003: Archive Collected Data: Archive via Custom Method'",2,yes,"{
  ""reasoning"": ""The answer provides a list of sub-techniques of attack technique 'T1560: Archive Collected Data' from a reputable source, but does not provide any additional context or explanation.""...","{
  ""reasoning"": ""The answer provides a list of sub-techniques of attack technique 'T1560: Archive Collected Data' from a reputable source, but does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
Which tactics are used in attack technique 'T1562.001: Impair Defenses: Disable or Modify Tools'? Name them all,1 tactic is used in attack technique 'T1562.001: Impair Defenses: Disable or Modify Tools'. It is: Defense Evasion,0,no,"The answer only mentions one tactic, Defense Evasion, but the question asks to name all tactics used in the attack technique 'T1562.001: Impair Defenses: Disable or Modify Tools'.","{
  ""reasoning"": ""The answer only mentions one tactic, Defense Evasion, but the question asks to name all tactics used in the attack technique 'T1562.001: Impair Defenses: Disable or Modify Tools'."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1542: Pre-OS Boot'? Name them all.,"The following 6 data components can be used to detect attack technique 'T1542: Pre-OS Boot': Command Execution, Drive Modification, Driver Metadata, Firmware Modification, Network Connection Creation, OS API Execution",0,no,"The answer provides 6 data components that can be used to detect attack technique 'T1542: Pre-OS Boot', but it does not provide any explanation or justification for why these components are relevant or how they can be used for detection.","{
  ""reasoning"": ""The answer provides 6 data components that can be used to detect attack technique 'T1542: Pre-OS Boot', but it does not provide any explanation or justification for why these components are relevant or how they can be used for detection."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1564.006: Hide Artifacts: Run Virtual Instance'?,The parent technique of attack technique 'T1564.006: Hide Artifacts: Run Virtual Instance' is 'T1564: Hide Artifacts',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1564: Hide Artifacts', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1564: Hide Artifacts', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
How many data components can be used to detect attack technique 'T1562.009: Impair Defenses: Safe Mode Boot'? Name them all.,"The following 4 data components can be used to detect attack technique 'T1562.009: Impair Defenses: Safe Mode Boot': Command Execution, Process Creation, Windows Registry Key Creation, Windows Registry Key Modification",0,no,"{
  ""reasoning"": ""The answer provides four specific data components that can be used to detect the attack technique 'T1562.009: Impair Defenses: Safe Mode Boot', but it does not provide a clear explan...","{
  ""reasoning"": ""The answer provides four specific data components that can be used to detect the attack technique 'T1562.009: Impair Defenses: Safe Mode Boot', but it does not provide a clear explanation of how these components can be used to detect the attack."",
  ""verdict"": ""no"""
How many mitigation strategies can be used against attack technique 'T1657: Financial Theft'? Name them all.,"The following 2 mitigation strategies mitigate attack technique 'T1657: Financial Theft': M1018: User Account Management, M1017: User Training",0,no,"{
  ""reasoning"": ""The answer only provides two mitigation strategies, but the question asks for 'all' mitigation strategies. Additionally, the answer does not provide any evidence or references to sup...","{
  ""reasoning"": ""The answer only provides two mitigation strategies, but the question asks for 'all' mitigation strategies. Additionally, the answer does not provide any evidence or references to support the claim that these are the only mitigation strategies."",
  ""verdict"": ""no"""
What groups used attack technique 'T1016.001: Internet Connection Discovery'?,"The groups that used attack technique 'T1016.001: Internet Connection Discovery' are: 'G0010: Turla', 'G0016: APT29', 'G0047: Gamaredon Group', 'G0059: Magic Hound', 'G0061: FIN8', 'G0125: HAFNIUM', 'G1001: HEXANE', 'G1016: FIN13', 'G1018: TA2541'",2,yes,"{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1016.001: Internet Connection Discovery', but it does not provide any additional context or explanation."",
  ""ve...","{
  ""reasoning"": ""The answer provides a list of groups that used the attack technique 'T1016.001: Internet Connection Discovery', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What attack techniques are used by software 'S0661: FoggyWeb'?,"The attack techniques used by software 'S0661: FoggyWeb' are: 'T1005: Data from Local System', 'T1027.004: Compile After Delivery', 'T1027.013: Encrypted/Encoded File', 'T1036.005: Match Legitimate Name or Location', 'T1036: Masquerading', 'T1040: Network Sniffing', 'T1041: Exfiltration Over C2 Channel', 'T1057: Process Discovery', 'T1071.001: Web Protocols', 'T1083: File and Directory Discovery', 'T1105: Ingress Tool Transfer', 'T1106: Native API', 'T1129: Shared Modules', 'T1140: Deobfuscate/Decode Files or Information', 'T1550: Use Alternate Authentication Material', 'T1552.004: Private Keys', 'T1560.002: Archive via Library', 'T1560.003: Archive via Custom Method', 'T1573.001: Symmetric Cryptography', 'T1574.001: DLL Search Order Hijacking', 'T1620: Reflective Code Loading'",0,no,"The answer provides a list of attack techniques used by software 'S0661: FoggyWeb', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0661: FoggyWeb', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0351: Cannon'?,The attack groups that used software 'S0351: Cannon' were: 'G0007: APT28',0,no,"The answer provides a specific attack group 'G0007: APT28' that used the software 'S0351: Cannon', but it does not provide any additional information or context about the attack group or the software.","{
  ""reasoning"": ""The answer provides a specific attack group 'G0007: APT28' that used the software 'S0351: Cannon', but it does not provide any additional information or context about the attack group or the software."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1608.004: Stage Capabilities: Drive-by Target'? Name them all.,The following 1 data components can be used to detect attack technique 'T1608.004: Stage Capabilities: Drive-by Target': Response Content,0,no,"{
  ""reasoning"": ""The answer is incomplete as it only mentions one data component, Response Content, without providing a comprehensive list of all possible data components that can be used to detect t...","{
  ""reasoning"": ""The answer is incomplete as it only mentions one data component, Response Content, without providing a comprehensive list of all possible data components that can be used to detect the attack technique 'T1608.004: Stage Capabilities: Drive-by Target'."",
  ""verdict"": ""no"""
What attack groups used software 'S0488: CrackMapExec'?,"The attack groups that used software 'S0488: CrackMapExec' were: 'G0035: Dragonfly', 'G0046: FIN7', 'G0069: MuddyWater', 'G0087: APT39'",2,yes,"{
  ""reasoning"": ""The answer provides a list of attack groups that used the software 'S0488: CrackMapExec', but it does not provide any additional context or explanation about the software or the atta...","{
  ""reasoning"": ""The answer provides a list of attack groups that used the software 'S0488: CrackMapExec', but it does not provide any additional context or explanation about the software or the attack groups."",
  ""verdict"": ""yes"""
